geometry,POI,address,node,nearest_sap,destination,sap_name,routes,walking_distance,WT,service_frequency,AWT,TAT,EDF,weighing_factor,bus_ptal,pop_density_per_sq_km,ZONE_NAME,WARD_NO,index_right,metro_ptal,accessibility_index,population_density,pop_density_cat,accessibility_cat,bivariate_cat
"POLYGON ((75.7837591564348 26.872496619561158, 75.78423688338658 26.86783698083538, 75.78926819497242 26.865928752695055, 75.79382218546203 26.86867982143683, 75.79334512753125 26.873339502545015, 75.7883134100767 26.875248072561096, 75.7837591564348 26.872496619561158))",POINT (75.78879081854448 26.870588391801835),,3785868270,POINT (578104.4710881473 2971781.7912793313),3785867961.0,TRIVENI NAGAR,"7,32",1131.0,18.8499999623,16.0,12.0,30.8499999623,0.9724473269582258,0.5,0.4862236634791129,11718.007465381665,MALVIYA NAGAR,40.0,322,0.4705882361171857,0.9568118995962986,11718.007465381665,B,2,2B
"POLYGON ((75.70389209034957 26.943071423459045, 75.70437595079598 26.938407710793545, 75.70941552500845 26.936500248376596, 75.71397164710294 26.93925615739884, 75.71348845690471 26.94391991379675, 75.70844847435039 26.945827717472074, 75.70389209034957 26.943071423459045))",POINT (75.70893201627504 26.941163962208662),,8637162864,POINT (571640.7064031751 2980845.936631821),3956216415.0,RAVAN GATE,24,2394.0,39.8999999202,15.0,11.5,51.3999999202,0.5836575884547837,0.5,0.2918287942273918,2634.526421058386,JHOTWARA ANSIK,12.0,467,0.2107234843593661,0.5025522785867579,2634.526421058386,A,1,1A
"POLYGON ((75.76819209429298 26.97698679742558, 75.76867166546188 26.97232118566912, 75.77371141453149 26.970410612375343, 75.7782719998724 26.97316530883245, 75.77779309978105 26.977830963174767, 75.77275294325797 26.97974187850625, 75.76819209429298 26.97698679742558))",POINT (75.77323219507099 26.975076224702946),,3783117627,POINT (576674.0517504521 2983415.273573661),2414234383.0,VKI NO. 1,"1,1A,15,9A",617.0,10.283333312766668,15.0,11.5,21.783333312766665,1.3771996952559025,0.5,0.6885998476279512,4349.745063944651,,,494,0.196871924249262,0.8854717718772133,4349.745063944651,A,2,2A
"POLYGON ((75.8835598745166 26.937674429745595, 75.88403103170842 26.933011133874306, 75.88906352927756 26.93109773565363, 75.89362527427706 26.933847290216587, 75.89315478763184 26.938510626682163, 75.88812188542771 26.940424368022608, 75.8835598745166 26.937674429745595))",POINT (75.88859272272744 26.935761030988004),,8582050619,POINT (587235.9893935048 2981263.236543042),1007350438.0,JAISINGHPURA KHOR,34,2080.0,34.66666659733333,15.0,11.5,46.16666659733333,0.6498194955607398,0.5,0.3249097477803699,3711.075770218748,HAWA MAHAL,76.0,149,0.1849378406886324,0.5098475884690024,3711.075770218748,A,1,1A
"POLYGON ((75.8286516677143 26.954050760200925, 75.82912681187743 26.949386492146353, 75.83416258842117 26.94747449975729, 75.83872362673706 26.950226432856148, 75.83824915332818 26.954890742454126, 75.83321297083614 26.95680307744194, 75.8286516677143 26.954050760200925))",POINT (75.83368779538353 26.95213876780091),,4748426011,POINT (583575.1885564658 2981447.010486668),3993089115.0,JAL MAHAL,AC1,753.0,12.5499999749,8.0,8.0,20.5499999749,1.4598540163816225,1.0,1.4598540163816225,11430.923894279844,HAWA MAHAL,75.0,193,0.4022346375896882,1.8620886539713108,11430.923894279844,B,3,3B
"POLYGON ((75.80537352361029 26.94495179448931, 75.80585024423362 26.940288030407874, 75.81088620189205 26.93837707666604, 75.81544584522415 26.9411295447103, 75.81496979512065 26.945793350748378, 75.80993343115212 26.94770464681764, 75.80537352361029 26.94495179448931))",POINT (75.81040983243051 26.94304084095325),,4467083521,POINT (579548.7507260372 2979985.487872304),11221724068.0,PANI KI TANKI,9A,1036.0,17.266666632133333,8.0,8.0,25.266666632133333,1.1873350939710807,1.0,1.1873350939710807,26044.658321119827,HAWA MAHAL,67.0,311,0.5418422646236699,1.7291773585947507,21472.84309253016,B,3,3B
"POLYGON ((75.9002051690594 26.868588576901367, 75.90067466793414 26.863929241626167, 75.90570135266942 26.86201719364603, 75.91025894198023 26.86476413789737, 75.909790112305 26.869423513524183, 75.90476302410671 26.871335904580125, 75.9002051690594 26.868588576901367))",POINT (75.90523220361857 26.866676528200394),,8634149018,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,27A,1683.0,28.0499999439,16.0,12.0,40.0499999439,0.7490636714612353,0.5,0.3745318357306176,2161.559325661986,BAGRU ANSIK,34.0,119,0.1435292244208764,0.5180610601514941,2161.559325661986,A,1,1A
"POLYGON ((75.70272375400316 26.907675742483107, 75.7032074409731 26.903014049090068, 75.70824439434752 26.901107595498022, 75.71279806867238 26.90386249419449, 75.71231505123937 26.9085242313627, 75.70727768993112 26.910431026091334, 75.70272375400316 26.907675742483107))",POINT (75.70776105872497 26.90576929005374),,8609767203,POINT (570117.3981830438 2978237.86126148),3935403215.0,SHEKHWAT COLONY,AC8,4178.0,69.63333319406667,10.0,9.0,78.63333319406667,0.3815175928757865,0.5,0.1907587964378932,2634.526421058386,JHOTWARA ANSIK,12.0,127,0.2107234843593661,0.4014822807972593,2634.526421058386,A,1,1A
"POLYGON ((75.83577184233825 26.884114714299216, 75.83624598879757 26.87945444425519, 75.84127624186871 26.877544139532546, 75.84583275342428 26.880293762431346, 75.84535927633472 26.884954073941653, 75.84032861830684 26.88686472111897, 75.83577184233825 26.884114714299216))",POINT (75.84080244576138 26.882204409470464),,8574952819,POINT (582760.681641879 2975542.2329443917),317190876.0,BARAF KHANA,7,2789.0,46.48333324036666,11.0,9.5,55.98333324036666,0.5358737728458184,0.5,0.2679368864229092,6564.253665162864,ADARSH NAGAR,48.0,320,0.2649396531271207,0.5328765395500299,6564.253665162864,B,1,1B
"POLYGON ((75.74541612913688 26.869118570981936, 75.74589653178506 26.864459103465048, 75.7509290089768 26.862552263656696, 75.75548149010969 26.865304549933043, 75.75500175632725 26.869964060504014, 75.7499688725329 26.871871241776613, 75.74541612913688 26.869118570981936))",POINT (75.75044895703243 26.86721173191592),,3788543142,POINT (574999.4684131983 2972427.6289164224),3783124425.0,SWARAN PATH,23,829.0,13.816666639033333,15.0,11.5,25.316666639033333,1.1849901263757168,0.5,0.5924950631878584,4127.213848731749,SANGANER,29.0,314,0.7705479464299119,1.3630430096177704,4127.213848731749,A,3,3A
"POLYGON ((75.71086559284451 26.922511041393864, 75.71134881333961 26.91784850500228, 75.71638658258993 26.915941369071323, 75.72094153928191 26.918696428295977, 75.7204589886398 26.92335900831107, 75.7154208114393 26.925266485510065, 75.71086559284451 26.922511041393864))",POINT (75.71590371355259 26.920603906554675),,8609460772,POINT (571042.5204926975 2978194.9863600875),4125693737.0,MEENAWALA,AC8,397.0,6.616666653433333,15.0,11.5,18.11666665343333,1.655933763859072,0.5,0.827966881929536,2634.526421058386,JHOTWARA ANSIK,12.0,167,0.2107234843593661,1.0386903662889022,2634.526421058386,A,3,3A
"POLYGON ((75.74083414780769 26.96045471651578, 75.74131552943585 26.95579003154915, 75.7463550471741 26.953880839737675, 75.75091359107724 26.956635991225102, 75.75043288013201 26.96130071926699, 75.74539295458739 26.963210252778303, 75.74083414780769 26.96045471651578))",POINT (75.74587401723451 26.95854552552794),,4734183209,POINT (573043.0594942322 2982111.454963078),3901285130.0,B2 BY PASS,"3,3A,AC1,AC2,28,16,27,11,25A,25B",1259.0,20.983333291366662,11.0,9.5,30.483333291366662,0.9841443425249182,0.5,0.4920721712624591,4349.745063944651,,,111,0.2107234843593661,0.7027956556218252,4349.745063944651,A,2,2A
"POLYGON ((75.87694988896256 26.859509632958297, 75.87742096172057 26.854850799888492, 75.88244783272633 26.852939786941416, 75.88700403478632 26.8556872642905, 75.88653363099624 26.860346138124303, 75.8815063561654 26.862257493877113, 75.87694988896256 26.859509632958297))",POINT (75.88197710982949 26.85759861950647),,8610774009,POINT (588588.3506244372 2972005.478080185),4744367845.0,LUNIYAWAS,27A,2144.0,35.73333326186666,20.0,14.0,49.73333326186666,0.6032171590437652,0.5,0.3016085795218826,2161.559325661986,BAGRU ANSIK,34.0,32,0.1541491824485755,0.4557577619704581,2161.559325661986,A,1,1A
"POLYGON ((75.79069987108886 26.851951774787764, 75.79117696285633 26.847293316148356, 75.79620647345669 26.84538542001621, 75.80075929775596 26.848135640671664, 75.80028287461471 26.852794141585836, 75.79525295853487 26.854702379601832, 75.79069987108886 26.851951774787764))",POINT (75.79572973195889 26.850043878962694),,3787808618,,,,,,6.6499999867,20.0,14.0,20.6499999867,1.452784504567653,0.5,0.7263922522838265,11879.50554999109,MALVIYA NAGAR,37.0,318,0.2996504084089122,1.0260426606927386,11879.50554999109,B,3,3B
"POLYGON ((75.87129186667474 26.915436449987812, 75.87176373191993 26.91077441468489, 75.87679501562357 26.908862045429117, 75.8813548386844 26.911611368585806, 75.88088364351374 26.91627344471293, 75.87585195519482 26.918186156891277, 75.87129186667474 26.915436449987812))",POINT (75.8763235008569 26.913524080302462),,8582561114,POINT (586180.4745813773 2974861.8126350944),3783537515.0,SHARMA BHOJNALAYA,"14,32",5321.0,88.68333315596666,20.0,14.0,102.68333315596666,0.2921603640819949,0.5,0.1460801820409974,2977.263986041662,ADARSH NAGAR,49.0,406,0.2215384619553628,0.3676186439963602,2977.263986041662,A,1,1A
"POLYGON ((75.88385955336757 26.8389652301326, 75.88432999518304 26.834307578979733, 75.88935506613022 26.832396902644955, 75.89391009868656 26.835143534682416, 75.89344032544348 26.839801226492874, 75.88841485105891 26.841712245640313, 75.88385955336757 26.8389652301326))",POINT (75.88888497392209 26.837054553219893),,6731321986,POINT (589218.4437619437 2968700.1027040426),3833792418.0,DANTLI PHATAK,"AC7,27",1097.0,18.283333296766667,11.0,9.5,27.783333296766667,1.079784044612505,0.5,0.5398920223062526,2161.559325661986,BAGRU ANSIK,34.0,468,0.1266000846447084,0.666492106950961,2161.559325661986,A,2,2A
"POLYGON ((75.73175993577105 26.86086011131928, 75.73224124055885 26.856201108993748, 75.73727360165627 26.854294957698993, 75.74182506473058 26.857047467466305, 75.74134442861187 26.86170651308961, 75.73631166073645 26.863613005679866, 75.73175993577105 26.86086011131928))",POINT (75.73679264756217 26.858953960892645),,8635040565,POINT (575009.0235330012 2971290.332727021),3779262229.0,ARAWALI PATH,23,2195.0,36.58333326016667,10.0,9.0,45.58333326016667,0.6581352844201879,0.5,0.3290676422100939,4127.213848731749,SANGANER,29.0,510,0.2107234843593661,0.53979112656946,4127.213848731749,A,1,1A
"POLYGON ((75.79864067944892 26.91613124731414, 75.79911766928278 26.911469123735735, 75.8041517091264 26.90955919097337, 75.80870916521981 26.91231103965405, 75.80823284531338 26.916973205326016, 75.80319839937299 26.9188834802558, 75.79864067944892 26.91613124731414))",POINT (75.80367507018993 26.914221314809623),,11224278057,POINT (579503.5347320224 2977467.202009539),5481805288.0,GPO,"1A,6A,9A,26",582.0,9.6999999806,20.0,14.0,23.6999999806,1.2658227858462854,0.5,0.6329113929231427,6178.743901974189,CIVIL LINES,18.0,366,0.932642488448012,1.5655538813711547,6178.743901974189,B,3,3B
"POLYGON ((75.7399021164298 26.875685251074607, 75.74038295447556 26.871025404933448, 75.74541612913688 26.869118570981936, 75.7499688725329 26.871871241776613, 75.74948870347136 26.87653113106391, 75.74445512201629 26.87843830644242, 75.7399021164298 26.875685251074607))",POINT (75.74493564189468 26.8737784179203),,3787305082,POINT (573803.4524460689 2973360.8589845444),3787303987.0,DHARAM KATA,7,1034.0,17.233333298866665,20.0,14.0,31.233333298866665,0.9605122742723264,0.5,0.4802561371361631,4127.213848731749,SANGANER,29.0,285,0.2107234843593661,0.6909796214955293,4127.213848731749,A,2,2A
"POLYGON ((75.8535279715878 26.89977544042901, 75.85400097800684 26.89511428727093, 75.85903174689265 26.893202950590695, 75.86358991413279 26.895952424411984, 75.86311757743593 26.900613618715493, 75.85808640376385 26.902525298084388, 75.8535279715878 26.89977544042901))",POINT (75.858559090889 26.897864103480988),,1867784149,POINT (585968.3842670354 2974911.4264080566),8620274760.0,KHANIYA,"14,32",928.0,15.466666635733333,14.0,11.0,26.466666635733333,1.1335012607706414,0.5,0.5667506303853207,6564.253665162864,ADARSH NAGAR,48.0,509,0.3229278800304968,0.8896785104158176,6564.253665162864,B,2,2B
"POLYGON ((75.79556229211813 26.99351614061251, 75.79604005093901 26.988849603848024, 75.80108002874223 26.98693764820143, 75.80564265481073 26.98969188697616, 75.80516556746136 26.99435846583654, 75.8001251825588 26.99627076385844, 75.79556229211813 26.99351614061251))",POINT (75.80060262164892 26.99160418528438),,4748225462,POINT (578882.1582451658 2986444.122761912),4553445069.0,VKI NO. 17,1A,989.0,16.483333300366667,8.0,8.0,24.483333300366667,1.2253233508670454,1.0,1.2253233508670454,4349.745063944651,,,53,0.1367054001267383,1.3620287509937836,4349.745063944651,A,3,3A
"POLYGON ((75.74134442861187 26.86170651308961, 75.74182506473058 26.857047467466305, 75.7468571353275 26.855140969056425, 75.75140897638727 26.85789317490346, 75.7509290089768 26.862552263656696, 75.74589653178506 26.864459103465048, 75.74134442861187 26.86170651308961))",POINT (75.74637684985774 26.859800015457548),,3789954195,POINT (575009.0235330012 2971290.332727021),3779262229.0,ARAWALI PATH,23,1011.0,16.8499999663,14.0,11.0,27.8499999663,1.0771992831706143,0.5,0.5385996415853073,4127.213848731749,SANGANER,29.0,427,0.2107234843593661,0.7493231259446734,4127.213848731749,A,2,2A
"POLYGON ((75.75500175632725 26.869964060504014, 75.75548149010969 26.865304549933043, 75.76051367633059 26.863397362960562, 75.76506653517505 26.866149345023924, 75.76458747029733 26.870808898481087, 75.75955487765718 26.87271642702077, 75.75500175632725 26.869964060504014))",POINT (75.76003429320706 26.86805687418353),,3788543300,POINT (574999.4684131983 2972427.6289164224),3783124425.0,SWARAN PATH,23,890.0,14.833333303666668,8.0,8.0,22.833333303666667,1.3138686148457563,1.0,1.3138686148457563,19545.989565950003,SANGANER,28.0,530,0.7337953538098478,2.047663968655604,19545.989565950003,B,3,3B
"POLYGON ((75.78331145636471 26.97125438661179, 75.78378992024142 26.966589110041323, 75.78882867679096 26.964678181126565, 75.79338937652774 26.967432186636156, 75.79291158364818 26.972097505531718, 75.78787242002151 26.974008776624732, 75.78331145636471 26.97125438661179))",POINT (75.78835056447706 26.96934345812253),,4723609455,POINT (577970.8764481898 2982502.0051072054),2414234241.0,VIDHYADHAR THANA,9A,1206.0,20.0999999598,20.0,14.0,34.0999999598,0.8797653969315709,0.5,0.4398826984657854,4349.745063944651,,,160,0.2687369368978818,0.7086196353636673,4349.745063944651,A,2,2A
"POLYGON ((75.84642491471617 26.969724719933595, 75.8468989166946 26.965059570405355, 75.85193521062848 26.96314654446987, 75.85649790834844 26.965898325261882, 75.85602457747797 26.97056351601193, 75.85098787776657 26.972476884780292, 75.84642491471617 26.969724719933595))",POINT (75.8514615598392 26.967811693825183),,3373244235,POINT (583987.9479188153 2982647.1976890415),8559119002.0,KANAK GHATI,AC1,1027.0,17.116666632433333,11.0,9.5,26.616666632433333,1.127113338957477,0.5,0.5635566694787385,2659.749587464012,AMER ANSIK,77.0,395,0.2712886214528354,0.834845290931574,2659.749587464012,A,2,2A
"POLYGON ((75.83843257454693 26.905509085518403, 75.83890668510114 26.90084759436458, 75.84393844706617 26.898936609220495, 75.8484965036257 26.90168677271293, 75.84802306287519 26.90634830527204, 75.84299089574846 26.90825963296552, 75.83843257454693 26.905509085518403))",POINT (75.84346468707297 26.903598100251514),,8125619204,POINT (583834.8912905324 2976133.991026005),6728974090.0,T.P. NAGAR,"3,1A,14,32",199.0,3.316666660033333,20.0,14.0,17.316666660033334,1.7324350343498642,0.5,0.8662175171749321,17368.938299036214,ADARSH NAGAR,47.0,267,0.4641567826597239,1.330374299834656,17368.938299036214,B,3,3B
"POLYGON ((75.84819914449638 26.856996208535666, 75.84867222393264 26.85233749876522, 75.85369997738161 26.850427524264642, 75.85825505575859 26.85317591706769, 75.85778264517735 26.8578346681058, 75.85275448735119 26.859744985105287, 75.84819914449638 26.856996208535666))",POINT (75.85322724794325 26.85508623380086),,8559781489,POINT (584489.0246132753 2968483.0956424894),7053529838.0,CBI PHATAK,AC1,2668.0,44.46666657773333,20.0,14.0,58.46666657773333,0.5131128856151569,0.5,0.2565564428075784,3443.7014426456594,BAGRU ANSIK,35.0,247,0.1560738752666408,0.4126303180742192,3443.7014426456594,A,1,1A
"POLYGON ((75.72742515857875 26.902803136792134, 75.72790707035614 26.89814173403499, 75.73294274531666 26.896234577504806, 75.73749691586201 26.898988482383167, 75.73701567358204 26.903649928487003, 75.73197959124596 26.905557426397856, 75.72742515857875 26.902803136792134))",POINT (75.73246118469729 26.90089598118857),,3783281262,POINT (572449.0385388383 2975821.864296606),3783281467.0,CHITRKOOT PULIYA,7,1186.0,19.766666627133333,15.0,11.5,31.266666627133333,0.9594882741342784,0.5,0.4797441370671392,7040.169507426792,JHOTWARA ANSIK,13.0,179,0.2107234843593661,0.6904676214265053,7040.169507426792,B,2,2B
"POLYGON ((75.73123550329477 26.959608058969927, 75.73171755556658 26.954943417246998, 75.73675736464864 26.95303457431881, 75.74131552943585 26.95579003154915, 75.74083414780769 26.96045471651578, 75.73579393073526 26.962363901040483, 75.73123550329477 26.959608058969927))",POINT (75.73627566411041 26.95769921695602),,3963384387,POINT (573043.0594942322 2982111.454963078),3901285130.0,B2 BY PASS,"3,3A,AC1,AC2,28,16,27,11,25A,25B",200.0,3.3333333266666667,20.0,14.0,17.33333332666667,1.730769231434911,0.5,0.8653846157174555,4349.745063944651,,,139,0.2001556770163294,1.065540292733785,4349.745063944651,A,3,3A
"POLYGON ((75.88638582733951 26.909698652252622, 75.88685658849685 26.905036955754067, 75.8918868775769 26.903124235460144, 75.89644680972629 26.905872868635335, 75.89597671856127 26.91053460569826, 75.89094602524173 26.91244766905372, 75.88638582733951 26.909698652252622))",POINT (75.89141646675212 26.907785931384215),,8610041441,POINT (587807.317894435 2974368.170802405),5585561544.0,PREM NAGAR,"14,32",3942.0,65.6999998686,16.0,12.0,77.6999998686,0.386100386753328,0.5,0.193050193376664,2977.263986041662,ADARSH NAGAR,49.0,203,0.1947630386726928,0.3878132320493568,2977.263986041662,A,1,1A
